,artist_name,track_name,release_date,danceability,energy,key,loudness,mode,speechiness,accousticness,instrumentalness,liveness,valence,tempo,popularity,cluster
832,Dj W-Beatz,Rockstar dos Fluxo - Remix,2019-02-10,0.81,0.955,0,-0.284,0,0.317,0.306,0.0,0.32,0.6559999999999999,149.069,60,3
833,Chemical Surf,Hey Hey Hey - Doozie & The Fish House Remix,2017-12-11,0.867,0.7609999999999999,2,-8.529,1,0.0889,0.00256,0.541,0.0541,0.512,124.039,40,6
834,FP do Trem Bala,Foi Até Bom Te Encontrar,2018-10-18,0.6629999999999999,0.831,5,-5.664,1,0.527,0.15,0.0,0.12300000000000001,0.7120000000000001,149.886,55,2
835,MC Doni,Te Amo Sem Compromisso,2019-08-16,0.94,0.71,3,-3.975,1,0.192,0.00375,0.00011499999999999999,0.0765,0.69,130.0,56,5
836,MC JottaPê,Sentou e Gostou,2019-07-01,0.7020000000000001,0.672,7,-3.3080000000000003,1,0.397,0.261,0.0009880000000000002,0.0916,0.722,131.453,6,7
837,Felipe Original,Hit Contagiante,2019-07-26,0.8190000000000001,0.684,6,-7.169,0,0.11900000000000001,0.132,0.0,0.0942,0.9590000000000001,170.187,70,1
838,Vitão,Edredom,2019-06-28,0.6890000000000001,0.619,7,-6.164,1,0.358,0.17800000000000002,0.0,0.375,0.71,95.92200000000001,58,2
839,Black Coffee,Drive (feat. Delilah Montagu) - Edit,2018-08-24,0.7190000000000001,0.79,11,-8.765,0,0.038,0.00124,0.0443,0.0786,0.425,118.01700000000001,47,1
840,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,2018-07-13,0.39799999999999996,0.838,8,-4.734,0,0.13,0.778,0.0,0.18899999999999997,0.20600000000000002,156.00799999999998,68,3
841,Ed Sheeran,I Don't Care - Acoustic,2019-05-31,0.706,0.349,6,-8.125,1,0.0302,0.7909999999999999,0.0,0.10800000000000001,0.624,94.05799999999999,72,0
842,Giulia Be,menina solta,2019-08-23,0.632,0.5589999999999999,11,-6.74,0,0.0794,0.331,0.0,0.16,0.674,91.81,77,1
843,Black Eyed Peas,Where Is The Love?,2003-01-01,0.835,0.687,5,-3.18,1,0.184,0.10099999999999999,0.0,0.132,0.828,94.059,76,1
844,Bruno Mars,Treasure,2012-12-07,0.8740000000000001,0.6920000000000001,5,-5.28,0,0.0431,0.0412,7.240000000000001e-05,0.324,0.937,116.01700000000001,77,1
845,Carlinhos Brown,Tantinho,2010-11-08,0.725,0.687,11,-6.715,1,0.0328,0.653,2.59e-06,0.0834,0.7,104.023,17,0
846,Justin Bieber,Mistletoe,2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.8540000000000001,161.993,81,0
847,Klingande,Jubel,2014-03-11,0.698,0.47600000000000003,0,-7.459,1,0.0417,0.185,0.23800000000000002,0.0542,0.18100000000000002,124.986,52,5
848,Milky Chance,Stolen Dance,2013-05-31,0.885,0.581,11,-8.812999999999999,1,0.0378,0.42700000000000005,0.000204,0.0759,0.728,114.016,78,0
849,Jack Ü,Where Are Ü Now (with Justin Bieber),2015-02-24,0.43200000000000005,0.7809999999999999,4,-4.038,0,0.0567,0.040999999999999995,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,75,3
850,Watermät,Bullit,2014-01-01,0.556,0.745,5,-4.254,1,0.0745,0.127,0.37200000000000005,0.0954,0.426,122.035,48,6
851,MC Kevin o Chris,Ela É do Tipo (feat. Drake) - Remix,2019-11-06,0.5760000000000001,0.524,6,-5.428,1,0.24,0.89,0.0,0.10800000000000001,0.715,99.387,65,0
852,Ookay,Thief,2016-09-02,0.555,0.807,6,-2.997,1,0.0543,0.0050100000000000006,0.00463,0.109,0.19899999999999998,149.894,0,3
853,Gloria Groove,Bumbum de Ouro,2017-12-29,0.8059999999999999,0.831,0,-2.399,1,0.0778,0.266,0.0,0.07,0.9279999999999999,94.038,59,1
854,Justin Timberlake,Suit & Tie (feat. Jay-Z),2013-09-27,0.795,0.596,11,-3.799,0,0.21899999999999997,0.10300000000000001,0.0,0.16399999999999998,0.35700000000000004,101.985,0,7
855,J Balvin,Mi Gente (feat. Beyoncé),2017-09-28,0.705,0.7140000000000001,11,-6.39,0,0.0792,0.0249,0.0,0.253,0.434,104.99600000000001,3,7
856,DANNE,Tempo Perdido,2018-03-14,0.68,0.752,4,-4.191,0,0.0312,0.0173,0.000789,0.16399999999999998,0.149,123.971,51,5
857,PEDRO SAMPAIO,Vai menina,2019-01-25,0.795,0.878,1,-3.261,0,0.278,0.413,0.0,0.0968,0.963,149.971,65,1
858,Mc Livinho,Brota Na Penha,2018-11-03,0.5720000000000001,0.531,5,-9.603,1,0.49200000000000005,0.207,0.0,0.0734,0.7659999999999999,181.80900000000003,53,2
859,MC Kevin o Chris,Resenha lá em casa,2019-07-05,0.674,0.447,5,-3.761,1,0.493,0.688,0.0,0.182,0.8240000000000001,150.237,61,2
860,Leo Santana,Contatinho - Ao Vivo,2019-09-06,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,68,4
861,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,2018-12-24,0.518,0.575,5,-10.454,0,0.0524,0.42700000000000005,0.0,0.153,0.5770000000000001,93.885,72,0
862,Dua Lipa,Don't Start Now,2019-10-31,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,86,1
863,ANAVITÓRIA,Pupila,2019-07-05,0.716,0.426,10,-9.576,1,0.128,0.401,0.0,0.11,0.434,88.794,73,0
864,Vitão,Complicado,2019-10-04,0.7340000000000001,0.484,7,-7.486000000000001,0,0.13,0.57,0.0,0.22399999999999998,0.499,130.05,59,0
865,Klingande,Jubel - Nora En Pure Remix,2014-05-26,0.743,0.7659999999999999,0,-5.401,1,0.0326,0.0028699999999999997,0.456,0.0917,0.625,124.993,32,6
866,Ed Sheeran,South of the Border (feat. Camila Cabello) - Acoustic,2019-11-29,0.735,0.6859999999999999,9,-4.476,0,0.0329,0.502,0.0,0.10099999999999999,0.961,93.91799999999999,63,1
867,Kanye West,All Falls Down,2004-02-10,0.657,0.7340000000000001,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,72,2
868,DJ Meme,The Sun Is Coming Out - Jetlag & Low Disco Remix,2018-08-24,0.5579999999999999,0.909,8,-2.4530000000000003,1,0.0714,0.16699999999999998,0.0,0.092,0.522,124.012,47,3
869,Inimigos Da HP,A Musa Da Praia,2004-01-01,0.41600000000000004,0.9179999999999999,0,-5.19,1,0.0939,0.374,0.0,0.982,0.24100000000000002,111.571,38,4
870,KVSH,"Sorri, Sou Rei (KVSH Remix)",2018-08-03,0.65,0.774,9,-5.664,0,0.0365,0.0383,1.25e-05,0.13,0.184,123.946,63,1
871,KVSH,Puro Êxtase,2016-11-10,0.8009999999999999,0.835,2,-5.088,0,0.0668,0.0666,0.000223,0.239,0.162,124.001,50,5
872,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,2019-10-25,0.6679999999999999,0.892,5,-3.0010000000000003,0,0.0645,0.298,0.0,0.735,0.478,95.927,77,4
873,Nando Reis,Onde Você Mora?,2019-12-06,0.5770000000000001,0.46799999999999997,6,-10.575999999999999,0,0.0284,0.165,1.19e-06,0.149,0.35200000000000004,172.032,60,0
874,Don Patricio,Contando Lunares (feat. Cruz Cafuné),2019-01-27,0.856,0.523,4,-10.481,0,0.131,0.442,0.0,0.0537,0.7090000000000001,105.935,72,0
875,IZA,Meu talismã,2019-08-23,0.665,0.805,6,-1.9380000000000002,1,0.0879,0.18600000000000003,0.0,0.289,0.667,85.1,73,1
876,Estelle,American Boy,2008-03-28,0.727,0.7290000000000001,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,78,5
877,Stereo Express,When I'm with You feat. Shimmy Timmy - Original Mix,2014-06-06,0.774,0.503,10,-8.654,1,0.0386,0.0618,0.0013800000000000002,0.564,0.242,122.99,26,5
878,Pineapple StormTv,Poesia Acústica #7: Céu Azul,2019-07-06,0.795,0.6970000000000001,9,-4.276,0,0.31,0.0873,0.0,0.0997,0.542,102.756,69,1
879,Jimmy Cliff,I Can See Clearly Now,1969-01-01,0.799,0.662,7,-8.585,1,0.0347,0.0048200000000000005,0.000505,0.0484,0.7170000000000001,120.08200000000001,65,5
880,New Order,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",1986-09-29,0.7040000000000001,0.895,10,-7.81,1,0.0647,0.00428,0.28,0.267,0.8690000000000001,118.662,46,1
881,Meryl Streep,Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,2008-01-01,0.551,0.951,9,-3.395,1,0.0717,0.0242,2.91e-06,0.156,0.509,99.992,64,1
882,Jason Mraz,"All Night Long - Live at the Charter One Pavilion, Chicago, IL, 8/13/2009",2009-11-06,0.439,0.838,1,-4.013999999999999,1,0.0884,0.0987,0.0,0.9209999999999999,0.593,108.515,35,4
883,IZA,Brisa,2019-04-18,0.693,0.8220000000000001,8,-2.478,1,0.259,0.45899999999999996,0.0,0.261,0.7909999999999999,159.66299999999998,70,3
884,Bakermat,Baianá,2019-11-08,0.49700000000000005,0.755,2,-6.9479999999999995,0,0.0497,0.0007,0.585,0.33,0.493,121.869,68,6
885,Roupa Nova,Noites Traiçoeiras,2019-12-20,0.45799999999999996,0.361,10,-10.675999999999998,1,0.0287,0.789,0.0,0.142,0.34,140.167,52,0
886,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),2011-11-11,0.6459999999999999,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,80,1
887,The Weeknd,I Feel It Coming,2016-11-25,0.773,0.8190000000000001,0,-5.946000000000001,0,0.11800000000000001,0.428,0.0,0.0679,0.585,92.98700000000001,79,1
888,Jason Mraz,Lucky,2008-05-12,0.623,0.41700000000000004,0,-8.699,1,0.0354,0.29600000000000004,0.0,0.135,0.721,130.032,76,0
889,Justin Bieber,One Time,2009-01-01,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.08199999999999999,0.762,145.999,71,1
890,Big Up,Terra,2020-02-14,0.532,0.5820000000000001,7,-6.381,1,0.251,0.139,0.0,0.281,0.91,94.95,48,7
891,Besomorph,Death Bed,2020-06-19,0.6829999999999999,0.8859999999999999,0,-5.178999999999999,1,0.0637,0.184,0.0,0.28300000000000003,0.36700000000000005,127.915,63,5
892,Gilsons,Várias Queixas,2019-11-22,0.743,0.508,7,-8.024,1,0.0517,0.46299999999999997,0.000153,0.223,0.255,91.00200000000001,68,0
893,Powfu,death bed (coffee for your head),2020-02-08,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,90,0
894,O Amor Existe,Meu Bem,2016-04-01,0.575,0.746,8,-6.954,1,0.0231,0.00119,0.0146,0.22899999999999998,0.568,91.947,4,7
895,Donna Summer,Breakaway,1989-03-20,0.654,0.6509999999999999,0,-12.967,1,0.0364,0.24,5.96e-05,0.0573,0.893,99.978,47,0
896,Lagum,Deixa (feat. Ana Gabriela),2018-02-23,0.498,0.326,0,-8.222999999999999,1,0.0631,0.821,0.0,0.193,0.32299999999999995,81.457,72,0
897,fun.,We Are Young (feat. Janelle Monáe),2011-09-20,0.37799999999999995,0.638,10,-5.5760000000000005,1,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.08599999999998,61,3
898,Harry Styles,Watermelon Sugar,2019-11-17,0.5479999999999999,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,82,5
899,Maluma,Hawái,2020-08-21,0.7829999999999999,0.727,6,-3.4539999999999997,0,0.389,0.185,2.46e-05,0.0626,0.5579999999999999,180.067,89,3
900,Di Ferrero,Onde A Gente Chegou,2020-07-10,0.55,0.39,8,-6.191,1,0.0301,0.877,0.0,0.10400000000000001,0.254,97.816,60,0
901,The Weeknd,Blinding Lights,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,96,3
902,Khalid,Talk (feat. Disclosure),2019-04-05,0.9009999999999999,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,76,5
903,Billie Eilish,Therefore I Am,2020-11-12,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,94,1
904,Tones And I,Fly Away,2020-11-13,0.805,0.515,4,-6.2010000000000005,1,0.0915,0.223,0.0,0.23800000000000002,0.488,124.969,64,5
905,Katy Perry,Resilient (ft. Aitana) [Tiësto Remix],2020-11-13,0.639,0.784,0,-4.905,1,0.0562,0.0435,0.0,0.111,0.321,126.946,68,5
906,RAYE,Love Of Your Life,2020-11-06,0.632,0.826,10,-5.3260000000000005,0,0.0699,0.00161,2.89e-06,0.146,0.474,111.88600000000001,67,1
907,Justin Bieber,Lonely (with benny blanco),2020-10-16,0.631,0.239,11,-7.071000000000001,0,0.0398,0.8640000000000001,0.0,0.11599999999999999,0.0927,79.859,95,0
908,MEDUZA,Paradise (feat. Dermot Kennedy),2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.11399999999999,86,5
909,Sam Smith,Kids Again,2020-10-30,0.6659999999999999,0.726,11,-2.998,1,0.0262,0.486,0.0,0.0892,0.46799999999999997,128.04399999999998,76,1
910,24kGoldn,Mood (feat. iann dior),2020-07-24,0.7,0.722,7,-3.5580000000000003,0,0.0369,0.221,0.0,0.272,0.7559999999999999,90.98899999999999,99,1
911,Don Diablo,Kill Me Better,2020-10-30,0.47700000000000004,0.784,8,-3.5980000000000003,1,0.0549,0.10800000000000001,0.0,0.135,0.504,79.887,69,5
912,Ariana Grande,motive (with Doja Cat),2020-10-30,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.6609999999999999,116.965,88,1
913,Major Lazer,Hell and High Water (feat. Alessia Cara),2020-10-23,0.474,0.772,5,-5.925,0,0.26,0.368,3.32e-06,0.183,0.42700000000000005,169.893,54,3
914,The Kid LAROI,SO DONE,2020-10-23,0.7190000000000001,0.598,9,-6.254,1,0.077,0.23199999999999998,0.0,0.115,0.303,142.592,87,5
915,Ariana Grande,positions,2020-10-23,0.736,0.802,0,-4.7589999999999995,1,0.0864,0.46799999999999997,0.0,0.094,0.675,144.005,88,3
916,Dua Lipa,Fever,2020-10-29,0.868,0.693,6,-7.0520000000000005,0,0.18100000000000002,0.0597,0.00399,0.106,0.396,114.999,85,1
917,BLACKPINK,Lovesick Girls,2020-10-02,0.6579999999999999,0.733,6,-4.756,1,0.0586,0.006679999999999999,0.0,0.11800000000000001,0.46399999999999997,127.977,85,5
918,Dua Lipa,Levitating,2020-03-27,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,78,1
919,Marshmello,Too Much (feat. Usher),2020-10-23,0.7120000000000001,0.8909999999999999,6,-2.76,0,0.0401,0.00415,0.0,0.258,0.735,126.012,78,1
920,Shawn Mendes,Wonder,2020-10-02,0.33299999999999996,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,92,3
921,Conan Gray,Heather,2020-03-20,0.35700000000000004,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.07799999999999,93,0
922,David Guetta,Let's Love,2020-09-11,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.99799999999999,83,4
923,Justin Bieber,Holy (feat. Chance The Rapper),2020-09-18,0.6729999999999999,0.7040000000000001,6,-8.056000000000001,1,0.36,0.196,0.0,0.0898,0.37200000000000005,86.919,95,5
924,Tones And I,Dance Monkey,2019-08-29,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,81,0
925,Robin Schulz,All We Got (feat. KIDDO),2020-10-16,0.504,0.76,4,-4.246,1,0.0426,0.28600000000000003,0.0,0.151,0.64,183.933,81,3
926,Danny Avila,Bleeding Love,2020-09-04,0.736,0.705,0,-8.65,1,0.15,0.0471,0.0,0.32899999999999996,0.321,121.999,50,5
927,Marshmello,OK Not To Be OK,2020-09-10,0.743,0.8370000000000001,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,84,5
928,Sam Smith,Diamonds,2020-09-17,0.653,0.667,10,-6.763999999999999,0,0.0423,0.154,0.0,0.107,0.556,104.181,87,1
929,Sigala,Lasting Lover,2020-09-04,0.6759999999999999,0.7859999999999999,1,-4.529,1,0.0478,0.19699999999999998,0.0,0.0943,0.483,125.98299999999999,83,5
930,Ozuna,Del Mar,2020-09-04,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,84,5
931,BTS,Dynamite,2020-08-21,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,65,1
932,Lukas Graham,Share That Love (feat. G-Eazy),2020-08-21,0.715,0.6579999999999999,11,-4.303999999999999,0,0.106,0.162,0.0,0.0742,0.795,158.024,74,1
933,Miley Cyrus,Midnight Sky,2020-08-14,0.705,0.8140000000000001,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,91,5
934,Jason Derulo,Take You Dancing,2020-07-22,0.789,0.711,2,-4.248,1,0.040999999999999995,0.0332,0.0,0.0876,0.753,112.985,92,5
935,Lost Frequencies,Don't Leave Me Now,2020-07-31,0.6709999999999999,0.752,6,-6.806,0,0.0304,0.0258,0.0,0.11199999999999999,0.7170000000000001,124.99799999999999,71,1
936,Sam Smith,My Oasis (feat. Burna Boy),2020-07-30,0.691,0.474,10,-8.742,0,0.0583,0.569,0.0006259999999999999,0.099,0.381,143.783,78,0
937,Clean Bandit,Tick Tock (feat. 24kGoldn),2020-08-21,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,88,1
938,Maroon 5,Nobody's Love,2020-07-24,0.486,0.5670000000000001,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,80,5
939,Taylor Swift,cardigan,2020-07-24,0.613,0.581,0,-8.588,0,0.0424,0.537,0.00034500000000000004,0.25,0.551,130.033,63,0
940,Kylie Minogue,Say Something,2020-07-23,0.635,0.845,0,-4.816,0,0.0525,0.027000000000000003,0.0128,0.135,0.46299999999999997,107.01299999999999,64,5
941,Ellie Goulding,Love I’m Given,2020-07-16,0.517,0.805,1,-4.897,0,0.0867,0.152,0.0,0.0714,0.753,140.128,62,3
942,Lost Frequencies,One More Night,2020-07-24,0.7290000000000001,0.604,7,-8.934,1,0.0449,0.727,0.128,0.11699999999999999,0.152,120.022,54,0
943,Anne-Marie,To Be Young (feat. Doja Cat),2020-07-13,0.525,0.649,8,-4.802,1,0.0655,0.24100000000000002,0.0,0.129,0.28600000000000003,155.995,74,3
944,Zedd,Funny,2020-07-16,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,77,5
945,Alok,Don't Cry For Me (with Jason Derulo),2020-07-10,0.69,0.5870000000000001,1,-6.53,0,0.0466,0.105,0.0,0.102,0.278,104.046,74,5
946,James Bay,Chew On My Heart,2020-07-09,0.545,0.7190000000000001,11,-5.4239999999999995,0,0.039,0.0696,0.0,0.146,0.196,123.075,74,1
947,Charlie Puth,Girlfriend,2020-06-23,0.758,0.583,1,-6.361000000000001,1,0.0421,0.18,5.12e-05,0.107,0.797,97.537,73,5
948,Rhys Lewis,Some Days,2020-07-10,0.768,0.465,5,-6.867999999999999,0,0.028999999999999998,0.293,4.66e-06,0.124,0.6609999999999999,81.007,58,1
949,RAYE,Natalie Don't,2020-07-10,0.807,0.5329999999999999,9,-4.899,0,0.0443,0.17600000000000002,0.0,0.284,0.853,124.006,68,1
950,GABIFUEGO,Contigo Tengo Feeling,2020-06-26,0.762,0.725,9,-5.172000000000001,0,0.0553,0.0937,1.7100000000000002e-05,0.11699999999999999,0.768,91.014,47,1
951,Dermot Kennedy,Giants,2020-06-24,0.579,0.8390000000000001,8,-5.409,0,0.0703,0.0145,3.04e-05,0.201,0.589,158.141,81,3
952,Don Diablo,Thousand Faces,2020-06-19,0.5770000000000001,0.821,11,-3.068,1,0.0455,0.536,0.0,0.0949,0.525,97.015,65,1
953,Becky Hill,Heaven On My Mind (with Sigala),2020-06-25,0.71,0.8909999999999999,0,-3.116,0,0.0749,0.0313,0.0,0.365,0.705,125.024,76,1
954,Jonas Blue,Naked,2020-06-26,0.856,0.622,10,-5.2170000000000005,0,0.0564,0.36,0.0,0.0875,0.778,114.976,70,1
955,Topic,Breaking Me,2019-12-19,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,91,1
956,Jubël,Dancing in the Moonlight (feat. NEIMY),2018-06-22,0.659,0.617,11,-5.862,0,0.0649,0.27,0.0,0.187,0.187,119.85799999999999,67,1
957,Luz,we'll be fine,2020-06-19,0.563,0.382,10,-11.138,1,0.0404,0.748,0.0,0.0714,0.19699999999999998,120.802,41,0
958,Ellie Goulding,Slow Grenade,2020-06-30,0.758,0.562,9,-6.3020000000000005,1,0.0771,0.0996,0.0,0.0996,0.581,142.035,72,5
959,Nea,Drunk Enough To,2020-06-12,0.73,0.584,5,-6.209,1,0.0463,0.0897,2.8000000000000003e-05,0.628,0.575,98.98100000000001,62,4
960,Local Natives,Dark Days [Feat. Sylvan Esso],2020-05-21,0.644,0.578,9,-7.78,1,0.0256,0.18100000000000002,0.11900000000000001,0.0966,0.629,114.944,60,5
961,Sofia Carson,Miss U More Than U Know (with R3HAB),2020-06-19,0.7959999999999999,0.591,5,-6.412999999999999,1,0.0608,0.193,0.0248,0.0938,0.51,102.963,65,5
962,Kygo,The Truth,2020-05-22,0.629,0.539,7,-7.006,0,0.063,0.166,0.0,0.18899999999999997,0.316,109.885,67,5
963,Astrid S,Dance Dance Dance,2020-06-05,0.564,0.561,6,-7.6160000000000005,1,0.43799999999999994,0.331,0.0,0.337,0.52,195.90099999999998,39,2
964,Diplo,Dance with Me (feat. Thomas Rhett & Young Thug),2020-05-27,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.10099999999999999,0.745,99.039,76,1
965,Galantis,Only A Fool (with Pink Sweat$),2020-05-29,0.7290000000000001,0.619,5,-6.155,0,0.0346,0.0451,0.0,0.0953,0.623,123.061,68,1
966,Tones And I,Ur So F**kInG cOoL,2020-05-29,0.816,0.677,11,-4.0569999999999995,0,0.19699999999999998,0.358,0.0,0.165,0.5710000000000001,78.979,57,1
967,Sia,Together,2020-05-20,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.19899999999999998,180.007,81,3
968,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,2020-04-23,0.696,0.6859999999999999,5,-6.1129999999999995,0,0.0309,0.262,0.0,0.174,0.7,115.98200000000001,76,1
969,R3HAB,Be Okay (with HRVY),2020-05-22,0.73,0.5579999999999999,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,67,5
970,Kygo,Broken Glass,2020-05-29,0.526,0.633,7,-7.002000000000001,1,0.134,0.37200000000000005,0.0,0.129,0.272,171.044,71,3
971,SAINt JHN,Roses - Imanbek Remix,2019-10-09,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,90,1
972,Afrojack,Cloud 9 (feat. Jeremih),2020-06-12,0.772,0.873,10,-4.147,1,0.0798,0.0781,2.92e-06,0.152,0.747,122.01899999999999,55,1
973,Lady Gaga,Rain On Me (with Ariana Grande),2020-05-22,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.32299999999999995,0.6459999999999999,123.056,86,1
974,Lewis Capaldi,Someone You Loved,2019-05-17,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,91,0
975,Galantis,I Fly (feat. Faouzia),2020-05-15,0.525,0.935,5,-3.361,0,0.0569,0.10300000000000001,0.0,0.257,0.809,114.115,53,1
976,Avocuddle,Ain't No Sunshine,2020-06-05,0.807,0.742,11,-9.271,0,0.142,0.4,5.660000000000001e-05,0.364,0.6459999999999999,109.939,64,1
977,Noah Cyrus,Young & Sad,2020-05-15,0.618,0.428,7,-8.5,0,0.038,0.5920000000000001,0.0,0.192,0.359,142.02100000000002,68,0
978,Kygo,Lose Somebody,2020-05-15,0.58,0.586,1,-6.882999999999999,1,0.0357,0.344,0.0,0.0755,0.507,147.988,82,5
979,JC Stewart,I Need You To Hate Me,2020-05-20,0.637,0.589,9,-5.617999999999999,0,0.0352,0.0298,0.0,0.11,0.376,148.925,71,1
980,Martin Garrix,Higher Ground (feat. John Martin),2020-05-14,0.442,0.619,1,-5.28,1,0.0321,0.0841,0.0,0.0889,0.382,128.31799999999998,74,5
981,Milky Chance,Don't Let Me Down,2020-05-01,0.8540000000000001,0.674,0,-7.32,1,0.0597,0.345,9.82e-05,0.12,0.7290000000000001,109.958,48,5
982,JP Cooper,Little Bit Of Love,2020-05-08,0.659,0.8009999999999999,7,-4.234,1,0.0435,0.0636,0.0,0.341,0.33399999999999996,105.991,63,5
983,NOTD,I Don't Know Why,2020-05-08,0.499,0.898,8,-4.181,0,0.124,0.124,7.2000000000000005e-06,0.0832,0.618,120.04,74,1
984,Sia,Saved My Life,2020-05-02,0.682,0.503,8,-5.934,1,0.0417,0.213,0.0,0.0944,0.382,113.98700000000001,66,5
985,Ariana Grande,Stuck with U (with Justin Bieber),2020-05-08,0.597,0.45,8,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,178.765,89,3
986,INNA,Sober,2020-05-06,0.929,0.594,9,-5.352,0,0.075,0.157,0.00088,0.17300000000000001,0.562,122.005,58,1
987,Giant Rooks,Watershed,2020-01-31,0.57,0.792,3,-5.031000000000001,0,0.0396,0.14800000000000002,0.0,0.13,0.43200000000000005,119.97200000000001,38,3
988,HAIM,I Know Alone,2020-04-29,0.7709999999999999,0.6579999999999999,0,-6.93,1,0.0721,0.139,0.0111,0.11699999999999999,0.355,128.07399999999998,5,7
989,Imanbek,I'm Just Feelin' (Du Du Du),2020-05-01,0.736,0.657,0,-7.5120000000000005,1,0.0668,0.179,4.29e-06,0.11800000000000001,0.5479999999999999,115.98899999999999,74,5
990,Jonas Brothers,X (with KAROL G),2020-05-15,0.715,0.8270000000000001,4,-5.09,0,0.0617,0.0485,3.6099999999999997e-05,0.321,0.75,117.977,77,1
991,Lukas Graham,Love Songs,2020-05-01,0.789,0.7090000000000001,11,-5.157,0,0.294,0.261,0.0,0.146,0.6559999999999999,88.04799999999999,59,1
992,Marshmello,Be Kind (with Halsey),2020-05-01,0.63,0.633,4,-7.087999999999999,1,0.0457,0.0077599999999999995,0.0,0.0541,0.452,93.995,86,5
993,Lost Frequencies,Love To Go,2020-04-17,0.755,0.7829999999999999,11,-6.256,1,0.17600000000000002,0.605,0.00663,0.203,0.419,104.022,68,1
994,Kygo,I'll Wait,2020-04-03,0.611,0.6509999999999999,1,-6.973,1,0.0587,0.14800000000000002,1.84e-05,0.105,0.35700000000000004,122.98299999999999,75,5
995,Alesso,Midnight (feat. Liam Payne),2020-04-08,0.5870000000000001,0.648,11,-6.9270000000000005,0,0.0439,0.0561,0.0,0.115,0.281,144.028,79,1
996,Dua Lipa,Break My Heart,2020-03-27,0.73,0.7290000000000001,4,-3.4339999999999997,0,0.0883,0.16699999999999998,1.39e-06,0.349,0.467,113.01299999999999,85,1
